GeoHash,ident,type,name,latitude_deg,longitude_deg
drdguqemyt4kzwekweq52,NY88,small_airport,Hickory Acres Airport,42.88339996,-74.69129944
drdh8dducnxf6r0hqq8e2,NY67,small_airport,Carter Flight Park Ultralightport,42.99309921,-75.91169739
drdhf14zrbd31fxe57v75,1D5,small_airport,Luther Airport,43.02920151,-75.84549713
drdhk1tctnhcrqk7qfhy5,7NK1,small_airport,Deer Run Air Field,42.94309998,-75.75360107
drdht6ffme26ux8ws42vy,NY91,small_airport,Smithfield Airport,42.994026,-75.702774
drdje2nmjr4x81vs2pu6t,US-0890,small_airport,Miller Airport,43.155194,-75.785866
drdjt68vbz45wkxupx7tj,US-0759,small_airport,Oneida Lake Strip Airport,43.169055,-75.705722
drdjuhwtggz42vm078cbb,US-9123,small_airport,Eagles Eye Airport,43.223969,-75.752622
drdjvuwz2rh6z7kcsq86e,US-52NK,small_airport,Collins Field,43.224244,-75.675528
drdk5vt5jer90dpnqj925,US-5113,small_airport,Valley View Airport,42.92137,-75.41403
drdkysvbcfpy34n0txk0c,8NY8,small_airport,Hawks Field,43.048694,-75.292311
drdm2y5n6qeu1mc0v2b5q,NY62,small_airport,Curtis Airport,43.144419,-75.548757
drdme8951pzf633t38yjm,5NY4,small_airport,Stanwix Heights Airport,43.1576004,-75.43070221
drdmsjq7z43r4rdkfyscw,US-0807,small_airport,M & M Airfield,43.183793,-75.401271
drdmun6r1s70w2vmcbfmt,KRME,medium_airport,Griffiss International Airport,43.23379898,-75.40699768
drdnp93pryxev06xv0hgy,KK16,small_airport,Becks Grove Airport,43.250334,-75.606194
drdqf62t3f8vk3ukbpgg1,NY59,small_airport,Valenty Mierek Airport,43.38729858,-75.48629761
drdqt5n49sm4ddnnjz84j,US-7169,small_airport,Flying Acres Airport,43.34701,-75.3579
drdrr8ugvhkyprd6kj4fv,1NK7,small_airport,Boonville Inc Airport,43.46670151,-75.24960327
drds9qz4vyrv7zy6gjtv1,6B4,small_airport,Frankfort-Highland Airport,43.016101,-75.169573
drdsbjhe4emuut1x7zjyb,US-4595,small_airport,Smithport Airport,43.05046,-75.22808
drdsw1ehcuyud26s3bdmj,NY23,small_airport,MAC Airport,42.987597,-74.966499
drdsx8gu2yhsd0p37ek64,NY26,small_airport,Sky-Ranch Airport,42.983398,-74.899597
drdtk2d330v9t2u23cq7g,27NK,small_airport,Mohawk Air Park,43.113317,-75.044467
drdu7jkkret3kjc9hukzd,US-9068,small_airport,Nautical Mile Airport,42.964158,-74.744811
drdujpzy3jd0k5t61x2qd,44NY,small_airport,Tomcat Airport,42.93429947,-74.65239716
drdukt471x85zs11zz24n,NY20,small_airport,Nellis Field,42.962592,-74.681904
drdunhjrt66xtjp0528vj,11NK,small_airport,Hop House Airpark,42.91389847,-74.61170197
drdw9jknzu6q1ywskkutx,NY57,small_airport,Remsen City Airport,43.36009979,-75.18460083
drdwqvh47d9v2g7mtg8dw,0NY3,small_airport,Kermizian Airport,43.31399918,-74.93209839
dre1e665jguf2mq6vh23k,44NK,small_airport,Bengtsson Field,42.464067,-74.385428
dre2f9ktg76btyujckepg,74NK,small_airport,Sunside Airport,42.327207,-74.063501
dre2t0vnk7qhp49dn4kh0,2NY0,small_airport,Catskill Valley Airpark,42.2806015,-73.95290375
dre2ybz1mtw037psyvz2z,NY74,small_airport,Deer Run Airport,42.32369995,-73.87319946
dre3484vcjfj1dw4kktfu,K1I5,small_airport,Freehold Airport,42.3643,-74.066002
dre37fjz63rvhgfn260sx,1H4,small_airport,Greenville-Rainbow Airport,42.419465,-74.006889
dre3pj7necrbf9we9xerd,33NY,small_airport,Wayne Delp Airport,42.393243,-73.867779
dre4e5q6z2kk5f0mm7r2j,7NK0,small_airport,Valley View Airport,42.64528,-74.390514
dre4zsc9b185mnxcb8ytw,N25,small_airport,Blue Heron Airport,42.6973,-74.1996
dre5bsr22t90648gxd33w,NY51,small_airport,Russell Airport,42.87009811,-74.4992981
dre5dukxj5t1xhh1m50uc,3NY0,small_airport,The Ranch Airport,42.827301,-74.403999
dre5ksjsm9yn96rrw2u9g,NY05,small_airport,Hogan Airport,42.78150177,-74.32569885
dre5mbb4c7tx2q9udrwtv,7NY1,small_airport,Gar Field,42.76340103,-74.27850342
dre6bt3gugxm8k6rgb9bb,6NY4,small_airport,West Township Airport,42.700401,-74.155098
dre6pggy13mt2ru9sxhfh,4B0,small_airport,South Albany Airport,42.56069946,-73.83390045
dre702efcprc4rt97gx5v,NY77,small_airport,Wandervogel Gliderport,42.7181015,-74.16349792
dre706emms0eymzp0whsy,N65,small_airport,Apex Airport,42.7295,-74.164001
dre71pfjdr6r0svermery,4B1,small_airport,Duanesburg Airport,42.7584,-74.132896
dre78fbpn9z4km84bczdh,8NY5,small_airport,Mariaville Aerodrome,42.819052,-74.14644
dre78p08nfvg58q10suwd,3NY6,small_airport,Six Ponds Airport,42.84120178,-74.17870331
dre7jzp8h01bw72hqkq12,NK43,small_airport,Jerry Phibbs Airport,42.753296,-73.916528
dre7v9n9gtpmnbpst6p6b,KSCH,medium_airport,Schenectady County Airport,42.85250092,-73.92890167
dre87j85dpkqbt0gkkth8,04NY,small_airport,Klaverack Airport,42.26229858,-73.69619751
dre8ddvu9w4gj9dfnhtqm,K1B1,small_airport,Columbia County Airport,42.291302,-73.710297
dre8ume55pn7sc97he295,NY1,small_airport,Kline Kill Airport,42.35010147,-73.63710022
dreck5tdp8u8jgq3hucbs,KPSF,small_airport,Pittsfield Municipal Airport,42.4268,-73.2929
drecp6psc7j88q2g1j99y,MA77,small_airport,Blueberry Hill Airport,42.37509918,-73.14759827
dred178z16js22bm971b0,4NY4,small_airport,Cross' Farm Airport,42.55950165,-73.77210236
dredhzd3fpk322pe7f4yr,NY82,small_airport,Alexander Farm Airport,42.58060074,-73.61620331
dredvesux07e3ugrc2bfe,5B7,small_airport,Rensselaer County Airport,42.6908989,-73.57959747
dree0w54zu6q3bh9cx6cc,KALB,medium_airport,Albany International Airport,42.74829865,-73.80169678
drefyuwcwh9h4hphdv860,KAQW,small_airport,Harriman and West Airport,42.6959,-73.170403
dreh830f7883ezmxq91us,3NY7,small_airport,Hiserts Airpark Inc Airport,42.984398,-74.519083
drehqm4573hpff8np7zpd,NY87,small_airport,Amsterdam Airfield,42.96260071,-74.25370026
drehsedfdv5ruhbp0u9w1,KNY0,small_airport,Fulton County Airport,42.998199,-74.329597
drehwe2jkv9874d9t529f,0NY8,small_airport,Wenskoski Field,42.99729919,-74.24539948
drek3jr6jk26sqy9hk0v7,US-2039,small_airport,Iwan Airfield,42.963776,-74.12556
drek8fqxruxb7m838m3eu,NY50,small_airport,Johnson Airport,42.992144,-74.137459
drekb0cbjrfgtvktynzpw,0NY7,small_airport,Murphys Landing Strip,43.026623,-74.177055
drekb9ufhnmr00r1d02qz,9NY7,small_airport,Hart Airport,43.032452,-74.151013
drekdj86vb5txw0ds78wh,NY37,small_airport,Galway Airport,43.00920105,-74.09120178
dreke8zh3w5pns0319xfh,0NK2,small_airport,Westwind Farm Airport,42.98339844,-74.0161972
drekzjpzvrfzxqxmsz8s4,K5B2,small_airport,Saratoga County Airport,43.0513,-73.861198
drem0w9usgpq3m0cm1kwr,NY64,small_airport,The Pines Airport,43.10290146,-74.15509796
drem35rczvn6scjdbfdcr,NY66,small_airport,Lewis Field,43.128532,-74.124758
dremckzhmwvg1cf6txqnv,1F2,small_airport,Plateau Sky Ranch Airport,43.225101,-74.114899
drep0q3yqhc3tedc3hj30,KK09,small_airport,Piseco Airport,43.45339966,-74.51760101
dres1r409nf0hmcm8vv8j,W57,small_airport,Round Lake Airport and Seaplane Base,42.92919922,-73.770401
dresp291vv5tp813xqrnf,7NY6,small_airport,Sherwood Farm Airport,42.89369965,-73.50789642
dret7vr2h16v7pdrsnnt1,0NY1,small_airport,Russell Field,43.1391983,-73.65319824
dretj81ywtsfsv60zmccj,B04,small_airport,Garnseys Airport,43.067552,-73.583737
dretsmmcw116jkptvghvk,K30,small_airport,Heber Airpark,43.1833992,-73.6332016
dretvd52vbew71d521hc4,NK17,small_airport,August Field,43.209361,-73.581711
dreu74zm3s54y6gq4ydds,6NK2,small_airport,Meerwarth Airport,42.95059967,-73.33470154
dreubjg3gn0kt7fpq5b6j,NY63,small_airport,Archdale Meadows Airport,43.05438,-73.47197
dreuft02gxfj2pzxqme44,1B8,small_airport,Chapin Field,43.050098,-73.366203
dreuj0pegjy6e10btg2ds,KDDH,small_airport,William H Morse State Airport,42.8913,-73.246399
drev3q37nnm5chhstnptv,4NK2,small_airport,Tracy Field,43.145233,-73.41965
drewn1bbw1rvw2zh82bkt,US-0631,small_airport,Papp Airpark,43.251894,-73.563155
drewsfn8g9x7nvgrhn3hp,KGFL,medium_airport,Floyd Bennett Memorial Airport,43.34120178,-73.61029816
drewxcy1z395ptzuvpgbn,14NK,small_airport,Mountain View Airport,43.34000015,-73.47899628
drewywrpehufpd0b32mm8,8NK3,small_airport,Harris Airport,43.409669,-73.532732
drey04hjgzm92ekf5t470,1C3,small_airport,Argyle Airport,43.2542,-73.470901
dreyt2425sr2wb7y9vup4,VT60,small_airport,Hulett Landing Strip,43.33010101,-73.24259949
dreyxqxj76sj6ffhfxh8j,VT20,small_airport,Mach Personal Strip,43.36669922,-73.14820099
drezh9ncxypcrvm3vvjrh,B01,small_airport,Granville Airport,43.42375183,-73.26919556
drf37t319jrfdq1d3enjj,NY10,small_airport,Duflo Airport,43.84260178,-75.43070221
drf4r9f5wjr4ekqq0wzc8,NK01,small_airport,Countryman's Landing Strip,43.99950027,-75.60489655
drf4sundryfmcgpp69wu5,KGTB,medium_airport,Wheeler Sack Army Air Field,44.05559921,-75.71949768
drf8tzgvxsbs3u61mmj44,NK26,small_airport,Old Forge Airport,43.725183,-74.976217
drfh0fg01gus04hrs8s52,89NY,small_airport,Maxson Airfield,44.312002,-75.90034
drfjuq2765kk06qm9z51h,CNL3,small_airport,Brockville - Thousand Islands Regional Tackaberry Airport,44.63940048,-75.75029755
drfkkhvwuv1ewytq6d5f9,NK16,small_airport,Hendricks Field,44.368099,-75.402397
drfpepjdpfxsrmu3p7h37,CA-1193,small_airport,Merrickville Private Strip,44.950919,-75.797768
drfpgsskd8rzmxvmg21t0,CA-1192,small_airport,Burritts Rapids Private Strip,44.981549,-75.777737
drfpvp2rkbrtuurk8r9qb,CA-1186,small_airport,Hicks Field,44.997127,-75.717216
drfq4wpdymuewdvczc9jf,KOGS,medium_airport,Ogdensburg International Airport,44.6819,-75.4655
drfrn5rbsgzm1hj4qv3e3,CNP7,small_airport,Iroquois Airport,44.84217834,-75.311409
drfrzq7qgkztn0en0z7cc,CA-1211,small_airport,Williamsburg (North) Farm Strip,44.991572,-75.262721
drfsebdk6st0s3952v0tq,1E8,small_airport,Degrasse Moores Airport,44.388266,-75.066376
drft3tm656u54cwg0bzp9,NY07,small_airport,Hurlbut Field,44.54579926,-75.16110229
drfwnt05gkmbysz8z4rk7,KPTD,small_airport,Potsdam Municipal Airport Damon Field,44.67657,-74.948583
drfx8xge8fxfmb54v74b4,CA-1210,small_airport,Williamsburg (South) Aerodrome,44.955296,-75.207553
drfxbwnxthwhrfgn3ubwu,CA-0535,small_airport,Williamsburg Aerodrome,44.990326,-75.203253
drfxew6ehnb2umenb643r,CA-1076,small_airport,Morrisburg Airport,44.946993,-75.076961
drfz8ukh16f18t7nz4633,KMSS,medium_airport,Massena International Airport Richards Field,44.936157,-74.844304
drg2sd4f52e2m0025088h,0NY0,small_airport,Bennetts Airport,43.692973,-73.978013
drg469d5ebqcew7zg4gur,US-6496,small_airport,Hamner Brook Airport,43.9981,-74.41847
drg7ufne6ug18f3s4fgpt,KLKP,small_airport,Lake Placid Airport,44.26449966,-73.9618988
drg99bpf8n888esu0wh6c,K4B7,small_airport,Schroon Lake Airport,43.857886,-73.740577
drgbrj1bqe0j47zh8e26v,1VT8,small_airport,Mortimer Brown Landing,43.665221,-73.166263
drgc97w5yc83dk7ctkx52,K4B6,small_airport,Ticonderoga Municipal Airport,43.8773,-73.413101
drgced53h7w1z120tzmwk,37VT,small_airport,Brisson Airport,43.86859894,-73.31809998
drgcgxum3gyfwq66mfxjv,VT73,small_airport,Melrose Springs Airfield,43.944861,-73.316833
drgcskdegb08fjvsm3skw,66VT,small_airport,Symon Airport,43.882785,-73.2862
drge8f4v6jkjqmyrd84xd,1I1,small_airport,Marcy Field,44.220901,-73.791298
drgf4nd4jr4et6e89027k,VT10,small_airport,Manning Personal Airstrip,43.98139954,-73.38569641
drgfdq7ngbvhkvth7w468,VT11,small_airport,Ass-Pirin Acres Airport,44.06869888,-73.37339783
drgffr2hg3041wnfr67c7,VT53,small_airport,Bailey Airport,44.117795,-73.377546
drgfunxsk72s11gx55357,VT09,small_airport,Spencer Airport,44.11360168,-73.29029846
drgfwd0vqcbntg29qz5j2,VT14,small_airport,Axinn Airport,44.04510117,-73.18959808
drgg0yzc36tt24z9u79zf,12NK,small_airport,Westport Airport,44.15840149,-73.43289948
drgg42vfsn3h4uu6vf2f5,47VT,small_airport,Cub Field,44.125677,-73.369616
drgg6svdjurxxjde80rbk,B06,small_airport,Basin Harbor Airport,44.191499,-73.358889
drgguquyctg5wr2up6jzd,VT12,small_airport,E.A.Deeds Farm Airport,44.29119873,-73.28320313
drghx2mu6zdr8whpgfj53,KSLK,medium_airport,Adirondack Regional Airport,44.38691,-74.204629
drgmxrtc3hkbnedk607nj,NY17,small_airport,Adirondack Airpark Estates Airport,44.601983,-73.853138
drgmy47eubcs7r0s94937,1NY4,small_airport,High Banks Farm Landing Area Airport,44.61750031,-73.91100311
drgpht77ep8be3rd1kqsu,KMAL,small_airport,Malone Dufort Airport,44.853699,-74.328903
drgs9x47rvvdgezqr4jew,1NK6,small_airport,Catalano Airfield,44.423807,-73.758777
drgu44fdry4r45cwy9n8f,41NY,small_airport,Bonebender Airport,44.31240082,-73.38490295
drgumeqkd1023h5kyxuw2,VT8,small_airport,Shelburne Airport,44.359451,-73.226194
drgumjht002p709xmg1h2,VT23,small_airport,Bostwick Farm Airport,44.369147,-73.250656
drgurktxuvceepysbnkw8,42VT,small_airport,Frogs End Airport,44.3669014,-73.15019989
drgusg08bvhkyr3d87srm,VT22,small_airport,Shelburne Farms Airport,44.40140152,-73.26709747
drgux70hbupq1v31th6qx,38VT,small_airport,Muddy Paw Airport,44.402083,-73.157917
drguxjf4008nb0br72yw2,VT25,small_airport,Sky Acres Airport,44.41669846,-73.16619873
drguzrg7sehnz22bqyg8g,KBTV,medium_airport,Burlington International Airport,44.471901,-73.153297
drgvb60pn7scc9nh04ecb,3NK5,small_airport,Secret Spot Airport,44.61669922,-73.46530151
drgvggev4yee2e7tj60qu,VT26,small_airport,Allenholm Airport,44.624612,-73.306495
drgvyx46tkdevkhqcr55y,VT52,small_airport,Shaw Meadow Airport,44.64339828,-73.18759918
drgwjgqdrk14zezd29wvj,NY97,small_airport,Northway Airport,44.66669846,-73.56620026
drgwn7tr1nruf6k6yf240,4NY0,small_airport,Mountain View Airpark,44.66889954,-73.54620361
drgwwhgb2nbjb54vd0q5x,NY60,small_airport,Vasile Field,44.76250076,-73.55930328
drgy00qnm5kup3frgw5ds,KPBG,medium_airport,Plattsburgh International Airport,44.65090179,-73.4681015
drgym4pgh6y5p013ngqbn,VT15,small_airport,Savage Island Airport,44.70389938,-73.2460022
drgyse2kjfq65pb4gk3ef,US-7941,small_airport,Smith Airport,44.75488,-73.27821
drgz6cggn13mmxb20zrdz,88VT,small_airport,Hawk's Nest Airport,44.87829971,-73.35030365
drgzj813c44b9t8yy5mm1,US-6744,small_airport,Butler Island Airport,44.82453,-73.2331
drgzk2dqkg3w5y033rwu3,VT46,small_airport,Northern Lights Airport,44.872002,-73.286499
drhpceu8u36fgqtebrzu0,23N,small_airport,Bayport Aerodrome,40.75804,-73.052716
drk00dd13bw946w3j4bqm,KISP,medium_airport,Long Island Mac Arthur Airport,40.79520035,-73.10019684
drk0jz6hgct0tx3gtc2dd,KHWV,small_airport,Brookhaven Calabro Airport,40.821899,-72.8694
drk0z86e9z2w7epr5nezn,K3C8,small_airport,Calverton Executive Airpark,40.9151,-72.791901
drk20xbmtnj5vsym996mx,49N,small_airport,Lufker Airport,40.824799,-72.7509
drk2286pb25msjmpfw5qg,1N2,small_airport,Spadaro Airport,40.82789993,-72.748703
drk275r5u3w5pnegq9tjr,KFOK,small_airport,Francis S Gabreski Airport,40.84370041,-72.63179779
drk3120z7qpb0e9343bt0,03NY,small_airport,Talmage Field,40.958308,-72.717326
drk3jv960fh9fbd02ptn6,21N,small_airport,Mattituck Airport,40.987598,-72.518997
drk4trv6qquvcsju2j0jh,KHVN,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267
drk7cmp5bydtqf80dte9h,CT39,small_airport,Maplewood Farm Airport,41.468575,-72.708857
drk7qjf8r3xxsufbn24bx,KSNC,small_airport,Chester Airport,41.384177,-72.506011
drk7z1n2vgzcdnd642hp9,42B,small_airport,Goodspeed Airport,41.446072,-72.45698
drk95bs3h8b6gk284czck,KHTO,small_airport,Town of East Hampton Airport,40.959954,-72.25105
drk993uww7yyyxg16d5xe,49NY,small_airport,Westmoreland Airport,41.055672,-72.360486
drk9dhtpfqf9b1tb484qq,US-0767,small_airport,Klenawicus Airfield,41.071008,-72.327018
drk9xe8n3h80jtpywpnjj,US-0268,small_airport,Gardiners Island Landing Field,41.065245,-72.092242
drkcemszgywffg33kn3un,KMTP,small_airport,Montauk Airport,41.0765,-71.920797
drkd5e3jgn22bf1bkgvs0,2NK3,small_airport,Rose Field,41.151686,-72.266564
drkdfyge26emk4v274n5x,5CT7,small_airport,Mile Creek Airport,41.3022995,-72.29620361
drkecbskg1w3dpg3rr8rv,CT11,small_airport,Devils Hopyard Field,41.444,-72.338997
drkf8vewzst7dnj9ujeh6,K0B8,small_airport,Elizabeth Field,41.252099,-72.032218
drkg0efm794p9rb92jx72,KGON,medium_airport,Groton New London Airport,41.330101,-72.045097
drkger3dbenb8ptfktx5p,CT48,small_airport,Wychwood Field,41.4367981,-71.92539978
drkghpn33pdhs7k1vurt0,CT80,small_airport,Stonington Airpark,41.34730148,-71.8859024
drkgnp6qgs3zsp9mrrune,KWST,medium_airport,Westerly State Airport,41.349602,-71.803398
drkgv7wvxu21z1tukfpue,CT21,small_airport,Sunnyvale Field,41.460623,-71.829997
drkhcdzyjyrdhvu036u2y,N41,small_airport,Waterbury Airport,41.632381,-73.048182
drkhnsrjtwy01ky6c1j6p,KMMK,small_airport,Meriden Markham Municipal Airport,41.50870132,-72.82949829
drkj72zywe61fr4ng2qey,CT96,small_airport,Green Acres Airport,41.709355,-72.971253
drkjjvt2pjew1c2tbx8kn,K4B8,small_airport,Robertson Field,41.69039917,-72.8647995
drkkxe15026eqf2tfkbsw,9B8,small_airport,Salmon River Airfield,41.589262,-72.44246
drkkxsyznvzdhyu81u97h,CT20,small_airport,Rankl Field,41.599591,-72.434278
drkm6vfmfk3ynwvrdmdn7,KHFD,medium_airport,Hartford Brainard Airport,41.73669815,-72.6493988
drknryt2fp01vjzevwpr0,4B9,small_airport,Simsbury Airport,41.915755,-72.777128
drkpm55b5trxxuxptvby2,MA43,small_airport,Morehaven Airport,42.072173,-72.899963
drkpqungx0j4z3p1puwee,28MA,small_airport,Cannizzaro Field,42.078238,-72.818792
drkpx5gzh7g7j61c1bb1q,MA80,small_airport,Mundale Airport,42.121431,-72.812046
drkq5td7zbfk3yj1spy25,CT14,small_airport,Bancroft Airport,41.8667984,-72.61620331
drkq79g3c8ghqr1em2s33,CT85,small_airport,Roberts Farm Airport,41.88980103,-72.61509705
drkq9fwjt2csg36ybhrwe,KBDL,large_airport,Bradley International Airport,41.93851,-72.688066
drkqs8bzge9v1f3jhu7y3,K7B6,small_airport,Skylark Airpark,41.929298,-72.574501
drkqv244kpdw8261fst04,CT19,small_airport,Laurie Field,41.968201,-72.539803
drkqwezmtt26emdq9t488,CT15,small_airport,Wysocki Field,41.94540024,-72.4776001
drkqx0q2efz8n01p12pd5,7B9,small_airport,Ellington Airport,41.925302,-72.457066
drkrc6d4gxrd8k79p0tg9,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599
drkrnb715cm5e14bsw069,CT29,small_airport,Valley Farm Airport,42.013271,-72.472519
drksd8py94jv41dpjgzce,CT07,small_airport,Skis Landing Area Airport,41.573393,-72.301318
drksmnedbbhq2bc5bj0ut,CT36,small_airport,Gager Field,41.564499,-72.197304
drktb9vzx0grewtfsb9zr,CT09,small_airport,Heckler Field,41.802898,-72.391701
drktmrrbmjkv7xxbsznf0,KIJD,small_airport,Windham Airport,41.743999,-72.180298
drkud3f64f1pwv89jzx60,24CT,small_airport,Bee Field,41.582234,-71.968226
drkue5vkceepqrhuk7ycd,CT43,small_airport,Spruce Airport,41.59370041,-71.93119812
drkum379nzb4mcbfybqdk,CT32,small_airport,Gallup Farm Airport,41.53540039,-71.83450317
drkvgv533hzcd4rrd9dy3,KLZD,small_airport,Danielson Airport,41.81969833,-71.90100098
drkvnw8tqwfs2rrydz4tr,RI11,small_airport,Riconn Airport,41.6968,-71.783699
drkwqzhyz2yumvw94e5ty,5CT6,small_airport,Buell Farm Ultralightport,41.91949844,-72.11840057
drkwtmnbxkdqmybnpx1sf,CT74,small_airport,Westford Airstrip,41.951405,-72.181578
drky2j99g8cu2y15637ue,5CT0,small_airport,Eastford Airport,41.91040039,-72.06809998
drky6xmr6be71e3tx6ug6,64CT,small_airport,Woodstock Airport,41.920956,-71.953117
drky8mg9dv6enu2r7dcyn,C44,small_airport,Toutant Airport,41.9557,-72.054398
drkyjxn8t10nzkybjfvzx,CT13,small_airport,Yankee Airstrip,41.874482,-71.819472
drkz88ppx8ke7gx4qrgrt,K3B0,small_airport,Southbridge Municipal Airport,42.10089874,-72.03839874
drkzd23wyj24dz4k6nscz,MA30,small_airport,Dresser Hill Airport,42.10217,-71.969118
drkzxs8smx8ke7e8nuv70,MA97,small_airport,Waters Airport,42.12509918,-71.7397995
drm45nqp94861e6jxqu66,KBID,small_airport,Block Island State Airport,41.168446,-71.578631
drmedktrtet2usu1bmz1x,15MA,small_airport,Canapitsit Airport,41.42251,-70.909295
drmg3pkhr3nzvfdfgyc4p,KMVY,small_airport,Martha's Vineyard Airport,41.39310074,-70.61430359
drmg71j9w3sxkgtq66533,K1B2,small_airport,Katama Airpark,41.358299,-70.524399
drmgf0hrbzk87bx39hwdf,MA44,small_airport,Trade Wind Airport,41.441799,-70.570297
drmh40zmz4grvuq4x76k9,08R,small_airport,Richmond Airport,41.489498,-71.620598
drmhwux29mmd8k8108wbe,KOQU,medium_airport,Quonset State Airport,41.5970993,-71.41210175
drmjqev3vqcf8yv7dbvyb,KPVD,large_airport,Theodore Francis Green State Airport,41.725038,-71.425668
drmk3bwru85srem3uh961,KUUU,small_airport,Newport State Airport,41.532398,-71.281502
drmkb7tw6180mepdwdxef,US-1936,small_airport,Boystown Fly-in-Ranch Airport,41.636518,-71.348562
drmkmxhsf6r9uws0bzzjs,MA07,small_airport,Friends Ultralightport,41.56760025,-71.11920166
drmkrd9wttbwb272c0hgk,3MA5,small_airport,Westport Airport,41.543201,-71.035301
drmkt1hpnpp5edt73fpdt,RI07,small_airport,Wing-Over Farm Airport,41.57899857,-71.14170074
drmnmpmw3e7hn7wx73dbx,KSFZ,small_airport,North Central State Airport,41.92079926,-71.49140167
drmp4m69vxbrgr4xhd1dz,MA75,small_airport,Sky Glen Airport,42.04090118,-71.61620331
drmps9rbju7fpnf50e2cq,K1B6,small_airport,Hopedale Industrial Park Airport,42.106499,-71.510101
drmqgvuh63cywd5fwukrw,K1B9,small_airport,Mansfield Municipal Airport,42.00009918,-71.19680023
drmqpb846tt1pcx0qwxr6,1M8,small_airport,Myricks Airport,41.8391,-71.026497
drmqpzp214p7xyggugs1w,KTAN,small_airport,Taunton Municipal King Field,41.874401,-71.016602
drmt16fubk7qhn5pdhmv9,KEWB,medium_airport,New Bedford Regional Airport,41.67610168,-70.95690155
drmtvfg31v8yh9bu18jqy,11MA,small_airport,Bulljump Airport,41.80730057,-70.75839996
drmudf6j9w4ftfmj2r16f,5B6,small_airport,Falmouth Airpark,41.585602,-70.540398
drmugpxdygjqgz6dcbe4j,KFMH,small_airport,Cape Cod Coast Guard Air Station,41.657899,-70.52163
drmvjuwd7wcy27061grm8,2B1,small_airport,Cape Cod Airport,41.685299,-70.402298
drmwqt2ceecdyc1xytjrj,KPYM,small_airport,Plymouth Municipal Airport,41.909,-70.728798
drmxh43mbwwkpp6s0r720,28M,small_airport,Cranland Airport,42.025101,-70.838097
drmxke9fgzm1kbt9g641w,MA64,small_airport,Pheasant Field,42.07540131,-70.81529999
drmxkgq6ud7cvnnusyenq,MA63,small_airport,Sherman-Private Airport,42.07400131,-70.79810333
drmxrz9setw3r71xu88tq,KGHG,small_airport,Marshfield Municipal George Harlow Field,42.097665,-70.67283
drq4cjvzqh1m4m3hfdu7n,MA72,small_airport,Tuckernuck Airport,41.297501,-70.260399
drq4ttzswzmygy14tffp9,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355
drq50kc2wvms24dxsqx48,MA55,small_airport,Muskeget Island Airport,41.334801,-70.2995
drqj09xm7bt286bp9dytf,KHYA,medium_airport,Cape Cod Gateway Airport,41.6693,-70.280403
